53,Cinemark 喜滿客影城,"Cinemark is located within Living Mall as the first multiplex co-founded by Cinemark International L.L.C and Core Pacific Group in Taiwan. With screens of just the right size and Dolby SRD-EX6.1, the audience is promised an intense sense of reality. Cinemark attaches great importance to sanitation and adopts an air-conditioning system that includes the UV-C Sanitizing Light, besides an independent anti-germ system enabled by a photocatalyst and nanotechnology.
 
 This multiplex comprises 13 theaters, including a VIP theater and a digital theater. The U.S.-imported, ultra-large luxury seating in the digital theater offers lots of elbow and leg room, with the seats spaced skillfully to ensure unblocked views. Moreover, each of the luxury seats has a dining table attached to it for extra comfort. While the VIP Lounge and independent entrances/exits remind people of a first-class flight, they provide an effective solution to the overwhelming crowds when the movie ends. A friendly service staff sells popcorn made with mustard seed oil, Churros, beverages and the other terrific snacks for movies. Customers will receive discounts on parking by presenting the ticket stub, which is quite an amenity for people in parking-space- strapped Taipei City.","(within Living Mall) B1, No. 138, Section 4, Bade Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Nanjing Sanmin,https://www.travel.taipei/en/shop/details/740,
54,China Pa 中國父音樂餐廳,18:00-03:00(Mon-Sun),"145,Sec.1,An-Ho Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Nanjing Sanmin,https://www.travel.taipei/en/shop/details/719,
55,Jinpolo Bakery 金波羅香華餅家,"Mon-Fri, 7:30AM-10:30PM; weekend 8:00AM-9:00PM","No. 254, Section 5, Nanjing East Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Nanjing Sanmin,https://www.travel.taipei/en/shop/details/688,
56,"Chiou Hwa Seafood Restaurant, Gloria Prince Hotel 華泰王子大飯店九華樓","Opening Hours: 11:30AM-2:30PM every day (orders end at 2:30PM); 5:30PM-09:30PM (orders end at 9:30PM)
Gloria Sliced Duck (succulent Peking Duck with a crispy outer layer)","2/F, No. 369, Linsen North Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Shuanglian,https://www.travel.taipei/en/shop/details/716,
57,Meimen SJT 梅門食踐堂,"The dishes of “Meimen SJT” are prepared meticulously. Every dish has a story behind it, and every recipe is personally prepared by Master Li Feng-Shan, who makes use of seasonal ingredients.
 
 Adhering to the traditional ancient cooking method, and emphasizing yin and yang harmony and the functioning of the five elements, it is intended for easy digestion and body absorption. The only four seasonings used are salt, vinegar, soy sauce and sesame oil, completely presenting the original flavor of the raw ingredients; emphasizing healthy eating through delicacies.
 
 All dishes are named with a cause, and explained by kung fu experts at the scene, allowing customers to savor the delicacies, and let their thoughts carry them to higher levels.
Sun-Thu 11:00-22:00
Fri-Sat 11:00-22:30
Located in the European-style BELLAVITA, “Meimen SJT” fuses the classic with the fashionable, and presents the exquisite and profound history of Chinese dietary culture in a modern style, allowing you to span the barriers of time and space to enjoy the essence of ancient and modern cuisine.","B2, No. 28, Songren Rd., Xinyi Dist., Taipei City Taiwan, R.O.C",Taipei City Hall,https://www.travel.taipei/en/shop/details/715,
58,Zhang's Seafood From Turtle Island 小張龜山島,"If there is a doubt about which fish or seafood is a better choice, only a fisherman can tell the difference. Mr. Zhang, the former fisherman and now the owner and chef of Zhang's Seafood from Turtle Island, personally selects the seafood everyday from the port of Yilan, then prepares their special cuisines by himself. Because the freshness and limited quantity of seafood available each day, people need to get Zhang’s shop early to order. If somebody would like know the real fresh taste of shrimps, try the ""Raw Sweet Shrimp"", which is Mr. Zhang's favorite.
Mon.-Sun./Holiday pm16:00-am02:00","No.73, Liaoning St., Zhongshan Dist., Taipei City Taiwan, R.O.C",Nanjing Fuxing,https://www.travel.taipei/en/shop/details/753,
59,Yuan Rong Fang 圓融坊panapina,"Fabrics, ceramics and other handmade handicrafts are enticingly displayed on antique furniture pieces at Yuan Rong Fang. The embroidered and beaded items here are locally made by hand and have a classical elegance and beauty.
Daily 11:00 to 21:00; Closed for five days from Lunar New Year Eve","No. 12-1, Lane 2, Yongkang St., Da'an Dist., Taipei City Taiwan, R.O.C",Dongmen,https://www.travel.taipei/en/shop/details/636,
60,Old Hsiung's Beef Noodle Soup 老熊牛肉麵店,"The proprietor of this popular beef noodle soup shop is a Sichuan native, so the house specialty is suitably spicy. Old Hsiung has taken a recipe heavy on chili and Sichuan peppers and modified it into a crowd-winning concoction without sacrificing any of the goodness of the original recipe. One of the must-try offerings on the menu is Sichuan style stewed beef needle soup. The broth is a bit spicy, and the noodles have a homemade taste of wheat. The lean beef cubes are from local Taiwan cows and packed with flavor. If you like hot, this is your spot.
Mon~Sat 11:00~20:00; Sun 11:00~15:00","No. 38-2, Nanhai Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Chiang Kai-Shek Memorial Hall,https://www.travel.taipei/en/shop/details/722,
61,A-Jiao’s Restaurant 阿嬌的店,"A-Jiao's Restaurant sets in the ordinary neighborhood. It seemed like a private club without the luxury, whereas the dining area is classical Chinese theme with a hint of modern design. A-Jiao’s cuisines are also unique, and none of them can be found anywhere else. All of the recipes are made without deep-fry or stir-fry; just like ""Stewed Jade Gourd"", A-Jiao's classical speciality, which needs to be cooked slowly for over 10 hours. By reservation only, you'll be touched with A-Jiao's gourmet and healthy cuisines.
Tue.-Sun./Holiday pm12:00-14:30/16:00-21:00, Closed:Mon.","4F., No.220, Guangming Rd., Beitou Dist., Taipei City Taiwan, R.O.C",Xinbeitou,https://www.travel.taipei/en/shop/details/755,
62,Riverside 河岸留言,"For seven years, the Riverside has been serving up some of Taipei's best live music from a basement next to the Taipower Building in the Gongguan area. The owner, Lin Cheng-ju, is an experience guitarist with a passion for music. The Riverside has held over 4,500 performances over the years, catching many local acts making their first baby steps to stardom. Novice musicians can also test out their skills during the weekly open jam session on Mondays.
19:00 ~ 00:30","B1, No. 2, Lane 244, Sec. 3, Roosevelt Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Gongguan,https://www.travel.taipei/en/shop/details/765,
63,Shaoshaoke 勺勺客陝西料理,"This is the place makes people feel like being the countryside at the desert of the northwest China. The decors, the foods, and the drinks are all copied from the real northwest life of China. Shaoshaoke even adopts the original cooking methods to prepare the beef and lamb dishes, and provides the famous ""Dice of Piece Cake with Mutton or Beef Soup"", the daily meal of the northwest people, which is made with beef stock and dozens of Chinese herbs and seasonings, and served with some special bread.
Tue.Sun/Holiday 11:30-14:30,17:30-22:00,Closed on Mon.","No.11 & 15, Lane 41, Sec. 2, Ren-ai Rd., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Dongmen,https://www.travel.taipei/en/shop/details/752,
64,MRT Zhongshan Station Area 捷運中山站街區,"This area used to be a hot spot for Americans; now it is also a popular gathering area for the Japanese. There are creative snappy little boutiques scattered in the alleys. A few Japanese anime-themed KTVs have also sprung up in recent years. The area surrounding Zhongshan North Road and Nanjing West Road is filled with original workshops and designer studios. Serene but diverse in style, the area is perfect for a leisurely stroll along the alleys, and experiencing adventures during a creative exploration. If you turn onto the alley from “SPOT - Taipei Film House” and walk towards the Taipei Museum of Contemporary Art, refurbished from an old building, on Chang’an West Road, you will see many stylish hair salons, as well as boutiques, such as “Mogu”, “Lovely Taiwan”, etc. perfect for cute and Taiwanese-chic gifts.",", Zhongshan Dist., Taipei City Taiwan, R.O.C",Zhongshan,https://www.travel.taipei/en/shop/details/773,
65,WangTea Shop 有記名茶,"“The warmth of charcoal that brings about the aroma of tea leaves gives rise to the century-old story of a conscientious and fashionable tea shop!” Based in Dadaocheng, Taipei, the starting point of the world-famous Taiwan tea, WangTea Shop has been in operation for more than a hundred years, processing and selling teas grown in different parts of Taiwan, and is renown for its philosophy of running an honest business.
 
 
 
 
 
 
 
 
 
  
Mon-Sat 9:00～20:30","No.26, Ln. 64, Sec. 2, Chongqing N.Rd., Datong Dist., Taipei City Taiwan, R.O.C",Beimen,https://www.travel.taipei/en/shop/details/3888,
66,Ambassador Theatres 國賓影城,"Accommodating up to 1,514 people in a total of 6 theaters, the Ambassador Theatres in Breeze Center boast luxury, ergonomic and spacious seating complete with cup holders for popcorn containers or beverages. Highlights of Ambassador’s equipment include: the U.S.-imported, professional-grade Strong theater system, DPI1/2K digital theater system, Dolby SRD-EX, DTS-ES, the ultra-wide and the curved Harkness Hall sound screen that promise movie viewers a sense of reality.
 
 Good news for those who are afraid of parking problems that keep them late for movies: 3-hours free parking is available upon presenting an Ambassador ticket stub that proves same-day movie viewing either on weekdays or after 9:00 PM on weekends/holidays. During the other time periods of the week, those who hold Ambassador ticket stubs won’t have to worry about parking in the east end of Taipei either, as they are offered a 50% discount for 4 hours. Various other discounts are also available for holders of the Ambassador A+ Card or Happy Go Card. For a visual extravaganza, just catch a box-office hit and enjoy movie-themed sweepstakes at Breeze Center!
Business hours begin at 10:30 AM Monday to Sunday; 1:00 AM on weekends/ holidays","7/F, No. 39, Section 1, Fuxing South Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Zhongxiao Fuxing,https://www.travel.taipei/en/shop/details/761,
67,eslite Bookstore Dunnan Branch 誠品敦南店,"Can a bookstore be a tourist attraction? eslite Bookstore Dunnan Branch is that unique.
 
 Open 24 hours a day and offering a complete range of newly-published books, Eslite Bookstore Dunnan Branch is a unique part of Taipei's cultural landscape, and attracts throngs of tourists. It has also been the subject of in-depth reports by the domestic and foreign media, including Britain's BBC, France's Fifth Channel, and Japan's Fuji TV. Perhaps as a result of this media coverage, vast numbers of Taipei tourists make a pilgrimage to the eslite Bookstore Dunnan Branch.
 
   The bookstore contains approximately 230,000 books of many types in both Chinese and foreign languages. The bookstore's various floors also house artistic and cultural activities, intriguing stationary, popular music, fashion items, cultural creativity design products, and a food court with thematic restaurants and publications. As a result, this is not exclusively a bookstore, but is rather a fascinating, wildly-diverse platform for cultural creativity and cultural undertakings.
 
   Dubbed ""Asia's best bookstore"" by TIME Magazine, the eslite Bookstore Dunnan Branch is an inconspicuous resident of an office tower by day, but becomes a gleaming pearl in Taipei's Eastern District by night. We recommend you pay a visit to the bookstore at night to truly appreciate its wonderful feast of knowledge!","No.245, Sec. 1, Dunhua S. Rd, Da'an Dist., Taipei City Taiwan, R.O.C",Zhongxiao Dunhua,https://www.travel.taipei/en/shop/details/774,
68,Mo Zai Yang 莫宰羊,"Since antiquity, lamb was regarded as a macrobiotic treasure in the palace; it nourishes, tones the body and Qi, stimulates the appetite and replenishes strength. It is also beneficial to pregnant women due to its ability to stimulate the mammary gland, reduce leucorrhea and boost the immune system. Moreover, lamb can be consumed all year round. In order to provide consistent meat quality and texture, Mo Zai Yang imports only the finest, zero-pollution lamb from New Zealand and Australia and traditional Taiwanese culinary methods are used to prepare the dish. It can be stir-fried, served cold and with sauce, braised in soy sauce, stewed, grilled, stewed with soy sauce, etc. When complemented by traditional food ingredients and recipes, such as bean paste, salted black beans, noodles and Chinese herbs, many delicious and macrobiotic lamb dishes can be prepared that have proved to be well received among patrons during the past 16 years.
11:00-14:00、17:00~01:00","28, Sec.3, Xinsheng S. Rd., Da'an Dist., Taipei City Taiwan, R.O.C",Taipower Building,https://www.travel.taipei/en/shop/details/754,
